Gene	GO
SMED3_DN87180_c0_g1	GO:0002376,GO:0005634,GO:0005576,GO:0005737,GO:0030246
SMED3_DN8726_c0_g1	GO:0051493,GO:0006469,GO:0043627,GO:0033147,GO:0005634,GO:0005783,GO:0005886,GO:0005737,GO:0005515
SMED3_DN8727_c0_g3	GO:0006355,GO:0019058,GO:0030430,GO:0003723
SMED3_DN8735_c0_g3	GO:0097368,GO:0031175,GO:0030866,GO:0044795,GO:0032456,GO:0015031,GO:0070830,GO:1902463,GO:0032869,GO:0035767,GO:0010737,GO:0072659,GO:0016328,GO:0030027,GO:0030139,GO:0005923,GO:0055038,GO:0005794,GO:0055037,GO:0005886,GO:0005802,GO:0043005,GO:0032593,GO:0005525,GO:0003924
SMED3_DN8764_c0_g1	GO:0071887,GO:0007413,GO:0048011,GO:0051402,GO:0001554,GO:0009411,GO:0006974,GO:0030889,GO:0030163,GO:0042542,GO:0010165,GO:0031647,GO:0043525,GO:0001782,GO:1902004,GO:0008627,GO:1902512,GO:0021766,GO:0043029,GO:0051146,GO:0009410,GO:0051384,GO:0045165,GO:0043066,GO:0046677,GO:0042060,GO:0001666,GO:0009749,GO:0034349,GO:0032025,GO:0007507,GO:0045736,GO:0007605,GO:0070059,GO:0097194,GO:0072734,GO:0030182,GO:0061713,GO:0016485,GO:0043200,GO:0035094,GO:0032355,GO:0030216,GO:0032496,GO:0046007,GO:0007611,GO:0030218,GO:0005634,GO:0005829,GO:0031264,GO:0045121,GO:0043025,GO:0005737,GO:0008303,GO:0016005,GO:0097199,GO:0002020,GO:0004190,GO:0005123,GO:0004861,GO:0044877,GO:0097200
SMED3_DN8765_c0_g1	GO:0006909,GO:0031589,GO:0010467,GO:0033299,GO:2000010,GO:0072657,GO:0030587,GO:0042742,GO:0070863,GO:0061462,GO:0034394,GO:0050821,GO:0019954,GO:0007042,GO:0140460,GO:0005887,GO:0016020,GO:0032009,GO:0004888
SMED3_DN8769_c0_g1	GO:0016477,GO:0043065,GO:0032956,GO:0071479,GO:0000281,GO:0001525,GO:0045766,GO:0008333,GO:0006886,GO:0030336,GO:0007015,GO:0030154,GO:0007163,GO:0006915,GO:0007155,GO:0070301,GO:0061154,GO:0010595,GO:0030865,GO:0045786,GO:0008360,GO:0007266,GO:0032154,GO:0005769,GO:0005829,GO:0005634,GO:0005856,GO:0005770,GO:0042995,GO:0031902,GO:0005886,GO:0005938,GO:0005925,GO:0070062,GO:0019901,GO:0019003,GO:0005525,GO:0003924
SMED3_DN876_c0_g1	GO:0016197,GO:0008333,GO:1901096,GO:0006914,GO:0005770,GO:0036020,GO:0016021,GO:0019901
SMED3_DN87888_c0_g1	GO:0000278,GO:0046579,GO:0007080,GO:0008344,GO:0007059,GO:1904886,GO:0040011,GO:0030261,GO:0008355,GO:0048477,GO:0007411,GO:0051225,GO:0008542,GO:0090263,GO:0006470,GO:0007399,GO:0005634,GO:0005829,GO:0000164,GO:0072357,GO:0005737,GO:0005700,GO:0005515,GO:0017018,GO:0046872
SMED3_DN8794_c0_g4	GO:0043488,GO:0000280,GO:0008298,GO:0005634,GO:0005829,GO:0005844,GO:0005783,GO:0005737,GO:0010494,GO:0003729
SMED3_DN87_c0_g1	GO:0090522,GO:0006904,GO:0006893,GO:0006887,GO:0051601,GO:0015031,GO:0035544,GO:0005935,GO:0043332,GO:0005737,GO:0005934,GO:0005628,GO:0000145,GO:0000149
SMED3_DN8805_c1_g1	GO:0033298,GO:0006895,GO:0042742,GO:0090387,GO:0032456,GO:0006886,GO:0006970,GO:0048548,GO:0090382,GO:1905364,GO:0005769,GO:0005829,GO:0012505,GO:0000331,GO:0005811,GO:0031164,GO:0140220,GO:0055037,GO:0045335,GO:0005802,GO:0005765,GO:0062160,GO:0005764,GO:0005515,GO:0005525,GO:0003924
SMED3_DN880_c0_g1	GO:0007165,GO:0043087,GO:0005737,GO:0005085,GO:0046872
SMED3_DN881_c0_g1	GO:0071704,GO:0044238,GO:0005741,GO:0005739,GO:0031307,GO:0008270
SMED3_DN882_c0_g2	GO:0016973,GO:0030587,GO:0010628,GO:0005634,GO:0010494,GO:0016887,GO:0003723,GO:0003724,GO:0005524
SMED3_DN8854_c0_g1	GO:0015986,GO:0006811,GO:0005743,GO:0005739,GO:0000275,GO:0005756,GO:0046933
SMED3_DN8855_c0_g1	GO:0090158,GO:0061817,GO:0005783,GO:0005886,GO:0005789,GO:0009536,GO:0016021,GO:0033149
SMED3_DN885_c0_g1	GO:1902600,GO:0030007,GO:0014070,GO:0006883,GO:0036376,GO:0006885,GO:0010038,GO:0010248,GO:1990573,GO:0005829,GO:0016323,GO:0015629,GO:0005886,GO:0016324,GO:0016021,GO:0005524,GO:0046872,GO:0005515,GO:0016887,GO:0005391,GO:0008900
SMED3_DN8863_c0_g1	GO:0046579,GO:0040026,GO:0071294,GO:0071577,GO:0006882,GO:0010312,GO:0005886,GO:0016021,GO:0016323,GO:0019901,GO:0005385
SMED3_DN8867_c0_g1	GO:0007283,GO:0006260,GO:0016573,GO:0006336,GO:0048477,GO:0006334,GO:0006337,GO:0006335,GO:0060378,GO:0005634,GO:0042393,GO:0030527
SMED3_DN8873_c0_g1	GO:1902948,GO:0006959,GO:0060550,GO:0010835,GO:0060552,GO:0033141,GO:0032834,GO:0050796,GO:2000309,GO:0048143,GO:0050729,GO:0040008,GO:0097191,GO:0010634,GO:0034393,GO:0002250,GO:0031334,GO:0010508,GO:0071902,GO:1902004,GO:0042531,GO:0042307,GO:0051607,GO:0051044,GO:0045892,GO:0032747,GO:0032700,GO:0032722,GO:0048662,GO:0060559,GO:0051712,GO:0001774,GO:1904798,GO:0045672,GO:0060333,GO:0045429,GO:0032735,GO:0090312,GO:0006915,GO:0002281,GO:0030225,GO:0050769,GO:0060557,GO:1901216,GO:0032755,GO:0005615,GO:0005576,GO:0005125,GO:0005133
SMED3_DN8875_c0_g1	GO:0046856,GO:0005741,GO:0030173,GO:0030176,GO:0005783,GO:0005789,GO:0005938,GO:0043812
SMED3_DN888_c0_g1	GO:0002119,GO:0007026,GO:0031122,GO:0005856,GO:0043204,GO:0005829,GO:0030424,GO:0005874,GO:0005737,GO:0030425,GO:0036449,GO:0042383,GO:0051011,GO:0005516
SMED3_DN888_c0_g4	GO:1900004,GO:0007417,GO:0051884,GO:0016525,GO:0045580,GO:0035315,GO:0002787,GO:0030155,GO:0030198,GO:0005576,GO:0005829,GO:0005783,GO:0048471,GO:0097209,GO:0005789,GO:0005938,GO:0004867
SMED3_DN888_c1_g1	GO:0006552,GO:1902190,GO:1902192,GO:0005739,GO:0102035,GO:0003853,GO:0008470,GO:0047119,GO:0050660
SMED3_DN8894_c0_g1	GO:0006468,GO:0010311,GO:0000165,GO:0005634,GO:0005737,GO:0004712,GO:0005524,GO:0005515,GO:0106310,GO:0004707
SMED3_DN889_c4_g1	GO:0007017,GO:0110165,GO:0030286,GO:0005509
SMED3_DN88_c0_g1	GO:0006412,GO:0006414,GO:0050790,GO:0005737,GO:0005829,GO:0005853,GO:0003746,GO:0005085
SMED3_DN88_c0_g4	GO:0006412,GO:0009617,GO:0050790,GO:0030041,GO:0006414,GO:0005938,GO:0005829,GO:0045335,GO:0005853,GO:0003785,GO:0005085,GO:0003746
SMED3_DN88_c0_g5	GO:0006412,GO:0006414,GO:0050790,GO:0005737,GO:0005829,GO:0005853,GO:0003746,GO:0005085
SMED3_DN88_c1_g2	GO:2000815,GO:0016973,GO:0071028,GO:0000723,GO:0005634,GO:0071014,GO:0005829,GO:0000781,GO:0005737,GO:0005694,GO:0010494,GO:0003723
SMED3_DN88_c1_g4	GO:2000815,GO:0016973,GO:0071028,GO:0000723,GO:0005634,GO:0071014,GO:0005829,GO:0000781,GO:0005737,GO:0005694,GO:0010494,GO:0003682,GO:0005515,GO:0003729,GO:0043047
SMED3_DN8914_c0_g3	GO:0032981,GO:0005634,GO:0005743,GO:0005739,GO:0005507,GO:0008168
SMED3_DN8930_c0_g1	GO:0006874,GO:0070588,GO:0030176,GO:0005783,GO:0005789,GO:0016887,GO:0005388,GO:0046872,GO:0005524
SMED3_DN8930_c0_g2	GO:0071805,GO:0016020,GO:0016021,GO:0016887,GO:0005524,GO:0008900,GO:0046872
SMED3_DN8946_c0_g1	GO:0007005,GO:0005737,GO:0004674,GO:0004712,GO:0046872,GO:0005524,GO:0005515,GO:0106310
SMED3_DN8948_c0_g1	GO:1901605,GO:0009058,GO:0005737,GO:0080130,GO:0030170
SMED3_DN894_c1_g1	GO:0010951,GO:0019953,GO:0007610,GO:0046692,GO:0005615,GO:0005576,GO:0004867
SMED3_DN895_c0_g1	GO:0006935,GO:0005615,GO:0016020,GO:0005576,GO:0016021,GO:0005515
SMED3_DN8965_c0_g1	GO:0045039,GO:0005737,GO:0055120,GO:0140318,GO:0046872
SMED3_DN8971_c1_g2	GO:0015031,GO:0005634,GO:0005739,GO:0031410,GO:0005794,GO:0055038,GO:0005886,GO:0032588,GO:0030658,GO:0016021,GO:0005515
SMED3_DN8985_c1_g2	GO:0007049,GO:0051301,GO:0051014,GO:0030042,GO:0016363,GO:0005634,GO:0015629,GO:0005737,GO:0030479,GO:0051015
SMED3_DN89906_c0_g1	GO:0016360,GO:0000122,GO:0045944,GO:0022416,GO:0006338,GO:0035220,GO:0090263,GO:0090090,GO:0031010,GO:0005634,GO:0005700,GO:0051287,GO:0140297,GO:0003713,GO:0042803,GO:0003714,GO:0016616
SMED3_DN89908_c0_g1	GO:0032456,GO:0015031,GO:0005768,GO:0017056
SMED3_DN89909_c0_g1	GO:0016311,GO:0016020,GO:0016021,GO:0016787,GO:0046872
SMED3_DN89931_c0_g1	GO:0009117,GO:0005737,GO:0036218,GO:0035529
SMED3_DN89946_c0_g1	GO:0006979,GO:0006805,GO:0005829,GO:0005783,GO:0005789,GO:0016021,GO:0020037,GO:0046872
SMED3_DN8995_c0_g1	GO:0006104,GO:0006099,GO:0042709,GO:0005737,GO:0005739,GO:0005524,GO:0005525,GO:0004776,GO:0000287,GO:0004775
SMED3_DN89972_c0_g1	GO:0061357,GO:0007155,GO:0035593,GO:0051491,GO:0035011,GO:0045661,GO:0072659,GO:0005901,GO:0042470,GO:0005737,GO:0005886,GO:0005768,GO:0005198
SMED3_DN8997_c0_g1	GO:0001561,GO:0005777,GO:0051213,GO:0046872
SMED3_DN8_c0_g1	GO:0016339,GO:0035010,GO:0035006,GO:0009897,GO:0005576,GO:0005534,GO:0046872
SMED3_DN9000_c0_g1	GO:0006470,GO:0005634,GO:0017018
SMED3_DN90015_c0_g1	GO:0016310,GO:0044206,GO:0044211,GO:0005737,GO:0004849,GO:0005524
SMED3_DN90023_c0_g1	GO:0050790,GO:0031034,GO:0006470,GO:0005813,GO:0005634,GO:0005829,GO:0000159,GO:1905742,GO:0005737,GO:0005886,GO:0017018,GO:0019888,GO:0005515,GO:0005198
SMED3_DN90033_c0_g1	GO:0006541,GO:0006002,GO:0006487,GO:0006048,GO:0034221,GO:0005829,GO:0097367,GO:0004360
SMED3_DN9003_c0_g1	GO:0000278,GO:1990048,GO:0072382,GO:0051661,GO:1902473,GO:0031122,GO:1904811,GO:0048814,GO:0048489,GO:0008090,GO:0016322,GO:0007097,GO:0051932,GO:0051296,GO:0007399,GO:0005856,GO:0000922,GO:0005635,GO:0000776,GO:0005819,GO:0005868,GO:0005881,GO:0005938,GO:0045202,GO:1904115,GO:0008569,GO:0005524,GO:0045505,GO:0051959
SMED3_DN9009_c0_g1	GO:0043488,GO:0048813,GO:0005737,GO:0003730
SMED3_DN90189_c0_g1	GO:0034620,GO:0042026,GO:0051085,GO:0005737,GO:0005811,GO:0005524,GO:0031072,GO:0016887,GO:0051787,GO:0051082,GO:0140662
SMED3_DN9023_c1_g1	GO:0000278,GO:0019896,GO:0008089,GO:0008090,GO:0005856,GO:1904115,GO:0005524
SMED3_DN90264_c0_g1	GO:0035821,GO:0005769,GO:0005737,GO:0090729
SMED3_DN90272_c0_g1	GO:0061668,GO:0042256,GO:0005737,GO:0005759,GO:0005739,GO:0005515
SMED3_DN90283_c0_g1	GO:0048680,GO:0009062,GO:0005737,GO:0005829,GO:0102077,GO:0004040,GO:0103073,GO:0017064
SMED3_DN90317_c0_g1	GO:0031468,GO:0043161,GO:0030435,GO:0061025,GO:0000045,GO:0051321,GO:0007030,GO:0005634,GO:0005829,GO:0043130
SMED3_DN90360_c0_g1	GO:0006605,GO:0043328,GO:0010008,GO:0000814,GO:0005768,GO:0005737,GO:0005515
SMED3_DN9036_c1_g1	GO:0006412,GO:0006418,GO:0005759,GO:0005739,GO:0004817,GO:0046872,GO:0005524
SMED3_DN90378_c0_g1	GO:0031930,GO:0006627,GO:0017087,GO:0005739,GO:0005743,GO:0005759,GO:0031982,GO:0016491,GO:0004222,GO:0046872
SMED3_DN904_c2_g2	GO:0000278,GO:0008104,GO:0007297,GO:0048477,GO:0030154,GO:0000226,GO:0007319,GO:0030036,GO:0005737,GO:0005515,GO:0003729
SMED3_DN90545_c0_g1	GO:0006457,GO:0000413,GO:0071013,GO:0003755
SMED3_DN9055_c1_g1	GO:0032880,GO:0010172,GO:0032956,GO:0098609,GO:0007043,GO:0016342,GO:0005634,GO:0005912,GO:0005737,GO:0005886,GO:0045296
SMED3_DN90585_c0_g1	GO:0006886,GO:0006888,GO:0006621,GO:0007030,GO:0005783,GO:0005793,GO:0005794,GO:0030134,GO:0005789,GO:0000139,GO:0016021,GO:0005515
SMED3_DN90603_c0_g1	GO:0034765,GO:1902476,GO:0055120,GO:0005783,GO:0036195,GO:0034707,GO:0005794,GO:0005737,GO:0000139,GO:0005765,GO:0016324,GO:0005764,GO:0005244,GO:0005254
SMED3_DN90667_c0_g1	GO:0042254,GO:0000027,GO:0002181,GO:0005811,GO:0031012,GO:0005840,GO:0045335,GO:0022625,GO:0005515,GO:0003735,GO:0070180
SMED3_DN90687_c0_g1	GO:0006357,GO:0005634,GO:0032422,GO:0000977,GO:0000981
SMED3_DN906_c0_g2	GO:0009566,GO:0007342,GO:0035036,GO:0007340,GO:0005829,GO:0001669,GO:0005654,GO:0005515
SMED3_DN90735_c0_g1	GO:0006357,GO:0005634,GO:0005694,GO:0008301
SMED3_DN90793_c0_g1	GO:0050790,GO:0019762,GO:0080028,GO:0005634,GO:0005829,GO:0009506,GO:0030246,GO:0030234
SMED3_DN90795_c0_g1	GO:0007049,GO:0005634,GO:0042802
SMED3_DN90811_c0_g1	GO:0006412,GO:0005737,GO:0005840,GO:0003735
SMED3_DN90826_c0_g1	GO:0034976,GO:1990592,GO:0032434,GO:0005789,GO:0061666
SMED3_DN90833_c0_g1	GO:0006843,GO:0005743,GO:0005739,GO:0016021,GO:0015171,GO:0017077
SMED3_DN9086_c0_g2	GO:0006811,GO:0006754,GO:0005743,GO:0005737,GO:0045263,GO:0005739,GO:0046872
SMED3_DN90894_c0_g1	GO:0007165,GO:0006457,GO:0000413,GO:0005829,GO:0000325,GO:0048046,GO:0005794,GO:0005737,GO:0005886,GO:0009507,GO:0016018,GO:0003755
SMED3_DN908_c0_g1	GO:0006412,GO:0005762,GO:0005739,GO:0005840,GO:0019904,GO:0003735
SMED3_DN90983_c0_g1	GO:0035023,GO:0006907,GO:0009617,GO:0050790,GO:0051301,GO:0007049,GO:0000902,GO:0030036,GO:0000281,GO:0007266,GO:0005737,GO:0005829,GO:0045335,GO:0016020,GO:0031267,GO:0005096,GO:0005094
SMED3_DN90_c1_g1	GO:0019722,GO:0005737,GO:0005509
SMED3_DN91013_c0_g1	GO:0051014,GO:0030042,GO:0048870,GO:0015629,GO:0005737,GO:0051015
SMED3_DN9102_c0_g1	GO:0051493,GO:0010976,GO:0048812,GO:0051301,GO:0016358,GO:0050768,GO:0019060,GO:0007018,GO:0043087,GO:0035795,GO:0061564,GO:0000132,GO:0007049,GO:0035022,GO:0060548,GO:0008277,GO:0070373,GO:0007399,GO:0005856,GO:0030027,GO:0043657,GO:0043025,GO:0044295,GO:0005739,GO:0005794,GO:0005819,GO:0005868,GO:0005737,GO:0005881,GO:0099503,GO:0001917,GO:0031681,GO:0008022,GO:0030742,GO:0042802,GO:0045505
SMED3_DN9105_c0_g2	GO:0016192,GO:0006906,GO:0031201,GO:0031410,GO:0005886,GO:0030658,GO:0016021,GO:0005484,GO:0019905
SMED3_DN91211_c0_g1	GO:0060282,GO:0048600,GO:0007283,GO:0000398,GO:0016607,GO:0003723,GO:0046872
SMED3_DN9125_c1_g1	GO:0006396,GO:0048681,GO:0005634,GO:0005654,GO:0003963,GO:0005524
SMED3_DN91319_c0_g1	GO:0042273,GO:0002181,GO:0022626,GO:0042788,GO:0009536,GO:0022625,GO:0005515,GO:0003735,GO:0003723
SMED3_DN9133_c0_g1	GO:0006904,GO:0006906,GO:0017157,GO:0006893,GO:0031321,GO:0006887,GO:0007107,GO:0006914,GO:0009306,GO:0072659,GO:0005741,GO:0030133,GO:0005935,GO:0043332,GO:0005783,GO:0005739,GO:0000131,GO:0005737,GO:0005886,GO:0005768,GO:0030658,GO:0005515,GO:0005525,GO:0003924
SMED3_DN9135_c0_g1	GO:0035999,GO:0006164,GO:0009086,GO:0046656,GO:0009257,GO:0000105,GO:0009113,GO:0005737,GO:0005829,GO:0003697,GO:0005524,GO:0004329,GO:0004477,GO:0004488
SMED3_DN91423_c0_g1	GO:0006915,GO:0043154,GO:0007435,GO:0043065,GO:0070507,GO:0010506,GO:0046330,GO:0005737,GO:0042995,GO:0043027
SMED3_DN91444_c0_g1	GO:1903818,GO:0030431,GO:0032222,GO:0016020,GO:0016021,GO:0034235
SMED3_DN91496_c0_g1	GO:1902600,GO:0006119,GO:0006123,GO:0005743,GO:0005739,GO:0005751,GO:0016021,GO:0004129
SMED3_DN91504_c0_g1	GO:0034765,GO:1902476,GO:0055120,GO:0005783,GO:0036195,GO:0034707,GO:0005794,GO:0005737,GO:0000139,GO:0005765,GO:0016324,GO:0005764,GO:0005244,GO:0005254
SMED3_DN9156_c0_g1	GO:0044409,GO:0005576,GO:0034494,GO:0032991,GO:0031410,GO:0005886,GO:0020009,GO:0020002,GO:0043655,GO:0005515
SMED3_DN9170_c1_g3	GO:0030178,GO:0016055,GO:0005887,GO:0005886,GO:0017147,GO:0042802
SMED3_DN91716_c0_g1	GO:0007218,GO:0005615,GO:0005576,GO:0005184,GO:0016084
SMED3_DN9177_c0_g1	GO:0043086,GO:0007601,GO:0007602,GO:0005856,GO:0005829,GO:0042995,GO:0030659,GO:0031410,GO:0005737,GO:0031267,GO:0005095,GO:0047555
SMED3_DN91816_c0_g1	GO:0006412,GO:0005840,GO:0003735
SMED3_DN91923_c0_g1	GO:0032543,GO:0005762,GO:0005743,GO:0005739,GO:0005840,GO:0003735
SMED3_DN91948_c0_g1	GO:0055130,GO:0005737,GO:0005886,GO:0047545,GO:0003973
SMED3_DN9205_c0_g1	GO:0019748,GO:0006569,GO:1904985,GO:0007568,GO:0005737,GO:0005829,GO:0016787,GO:0001760,GO:0008270
SMED3_DN92164_c0_g1	GO:0006412,GO:0000381,GO:0005840,GO:0022625,GO:0003735,GO:0070180
SMED3_DN92176_c0_g1	GO:0006696,GO:0006635,GO:0005829,GO:0005777,GO:0005739,GO:0003985,GO:0046872
SMED3_DN9219_c9_g1	GO:0043055,GO:0040028,GO:0030431,GO:0110011,GO:0002119,GO:0042661,GO:0001708,GO:0007219,GO:0008406,GO:0007154,GO:0030154,GO:1905936,GO:2000648,GO:0005887,GO:0032809,GO:0005886,GO:0031253,GO:0005112
SMED3_DN921_c0_g1	GO:0015698,GO:0098656,GO:0045454,GO:0051027,GO:0071902,GO:0005741,GO:0005739,GO:0016021,GO:0046930,GO:0015288,GO:0008308
SMED3_DN9220_c0_g1	GO:0030154,GO:0007283,GO:0007286,GO:0005576,GO:0005125
SMED3_DN9220_c0_g3	GO:0007218,GO:0005576,GO:0005515
SMED3_DN922_c0_g1	GO:0030435,GO:0016020,GO:0033644,GO:0016021,GO:0005515
SMED3_DN92304_c0_g1	GO:2000147,GO:0016020,GO:0016021,GO:0003677
SMED3_DN9233_c0_g1	GO:0033962,GO:0034063,GO:0045947,GO:0005737,GO:0010494,GO:0000932,GO:1990124,GO:0003729,GO:0031370
SMED3_DN9242_c0_g2	GO:0009651,GO:1901001,GO:0005737,GO:0005783,GO:0043022,GO:0005524,GO:0046872,GO:0005525,GO:0016887,GO:0043023
SMED3_DN9247_c1_g1	GO:0007005,GO:0005743,GO:0005739,GO:0016021,GO:0042803
SMED3_DN9257_c0_g1	GO:1903818,GO:0030431,GO:0045187,GO:0032222,GO:0048511,GO:0031225,GO:0005886,GO:0030548
SMED3_DN925_c0_g1	GO:0006508,GO:0050832,GO:0042742,GO:0051873,GO:0031640,GO:0005576,GO:0070062,GO:0008233,GO:0005515,GO:0003723
SMED3_DN9260_c0_g1	GO:0045292,GO:0005634,GO:0071014,GO:0005684,GO:0005829,GO:0005515,GO:0000384
SMED3_DN9277_c0_g1	GO:0007218,GO:0005576,GO:0005125
SMED3_DN9278_c1_g1	GO:0022900,GO:0072593,GO:0005747,GO:0005739,GO:0070469,GO:0005515,GO:0008137
SMED3_DN92826_c0_g1	GO:0050982,GO:0086073,GO:0002159,GO:0071603,GO:0051091,GO:0045944,GO:0098911,GO:0045766,GO:0001954,GO:0042127,GO:0016477,GO:0042307,GO:0090263,GO:0043537,GO:0071681,GO:0086091,GO:0043588,GO:0072659,GO:0016342,GO:0005829,GO:0035580,GO:0016327,GO:0014704,GO:0009898,GO:0005925,GO:0015629,GO:0070062,GO:0005882,GO:0016328,GO:0005576,GO:0005634,GO:0005915,GO:0001533,GO:0005737,GO:0030056,GO:0030018,GO:0030057,GO:0071665,GO:1904813,GO:0032993,GO:0005916,GO:0045296,GO:0019901,GO:0086083,GO:0003713,GO:0045294,GO:0106006,GO:0042803,GO:0005198,GO:0044877,GO:0019903
SMED3_DN9282_c0_g1	GO:1902802,GO:0007129,GO:0006397,GO:0005829,GO:0005515,GO:0003723
SMED3_DN92906_c0_g1	GO:0097248,GO:0031520,GO:0032153,GO:0098753,GO:0005886,GO:0051286,GO:0051285,GO:0005515,GO:0043495
SMED3_DN929_c0_g1	GO:0051965,GO:0043524,GO:0061003,GO:0007611,GO:0005634,GO:0005737,GO:0008080
SMED3_DN93067_c0_g1	GO:0033962,GO:0000398,GO:0005634,GO:0005730,GO:0046540,GO:0071013,GO:0005732,GO:0071011,GO:1990726,GO:0000932,GO:0005688,GO:0003723
SMED3_DN9318_c0_g2	GO:0010508,GO:0051607,GO:0007165,GO:0040008,GO:0006955,GO:0016020,GO:0016021,GO:0005125,GO:0005133
SMED3_DN9323_c0_g1	GO:0046777,GO:0045664,GO:0045944,GO:0032793,GO:0048812,GO:0040040,GO:0005634,GO:0005737,GO:0004712,GO:0005516,GO:0046872,GO:0005524,GO:0004683,GO:0106310
SMED3_DN93317_c0_g1	GO:0010259,GO:0003416,GO:0048844,GO:0001501,GO:0030282,GO:0051260,GO:0060349,GO:0043588,GO:0007596,GO:1990079,GO:0035988,GO:0010468,GO:0002063,GO:0043066,GO:1902732,GO:0030509,GO:0070527,GO:0030500,GO:0001503,GO:0035989,GO:0035264,GO:0016485,GO:1900047,GO:0006915,GO:0060173,GO:0006986,GO:0014829,GO:0003417,GO:0030199,GO:0050881,GO:0097084,GO:0009306,GO:0005615,GO:0005576,GO:0032991,GO:0062023,GO:0005201,GO:0005509,GO:0008201,GO:0043395,GO:0005178,GO:0005499,GO:0002020,GO:0005518,GO:0001968,GO:0036122
SMED3_DN9334_c0_g2	GO:0006685,GO:0046513,GO:0005576,GO:0016798,GO:0004767,GO:0046872
SMED3_DN933_c0_g1	GO:0033298,GO:0006895,GO:0042742,GO:0090387,GO:0032456,GO:0006886,GO:0006970,GO:0048548,GO:0090382,GO:1905364,GO:0005769,GO:0005829,GO:0012505,GO:0000331,GO:0005811,GO:0031164,GO:0140220,GO:0055037,GO:0045335,GO:0005802,GO:0005765,GO:0062160,GO:0005764,GO:0005515,GO:0005525,GO:0003924
SMED3_DN933_c0_g2	GO:0016042,GO:0005576,GO:0005764,GO:0043202,GO:0016788
SMED3_DN933_c0_g4	GO:0016042,GO:0005576,GO:0005764,GO:0043202,GO:0016788
SMED3_DN9367_c1_g2	GO:0006957,GO:0007596,GO:0001906,GO:0019835,GO:0006958,GO:0051260,GO:0005576,GO:0005615,GO:0005886,GO:0005579,GO:0016021,GO:0005515
SMED3_DN93681_c0_g1	GO:0009266,GO:0044030,GO:0010468,GO:0000786,GO:0005694,GO:0000325,GO:0005634,GO:0003677,GO:0030527,GO:0046982
SMED3_DN936_c1_g1	GO:0006897,GO:0030125,GO:0005798,GO:0005654,GO:0030136,GO:0048471,GO:0005794,GO:0005737,GO:0005886,GO:0005802,GO:0005768,GO:0005543,GO:0030276
SMED3_DN93738_c0_g1	GO:0032543,GO:0000028,GO:0005739,GO:0005840,GO:0005763,GO:0003729,GO:0019843,GO:0003735
SMED3_DN9377_c0_g1	GO:0018063,GO:0005743,GO:0005739,GO:0004408,GO:0046872
SMED3_DN93794_c0_g1	GO:0007283,GO:0005856,GO:0005737,GO:0005814,GO:0005515
SMED3_DN9392_c0_g1	GO:0006833,GO:0055085,GO:0005886,GO:0016021,GO:0015250
SMED3_DN93987_c0_g1	GO:0071244,GO:0034599,GO:0015976,GO:0005634,GO:0005739,GO:0005758,GO:0005737,GO:0008270,GO:0004089
SMED3_DN9406_c0_g1	GO:0007264,GO:0015819,GO:0042147,GO:1903826,GO:0005829,GO:0005886,GO:0019897,GO:0005515,GO:0005525,GO:0019003,GO:0003924
SMED3_DN9415_c0_g2	GO:0055085,GO:0006817,GO:0006835,GO:0005743,GO:0005739,GO:0005740,GO:0016021,GO:0005310,GO:0015297
SMED3_DN9425_c0_g1	GO:0000395,GO:0000387,GO:0000398,GO:0005685,GO:0005634,GO:0071004,GO:0000243,GO:0030619,GO:0003729,GO:0030627,GO:0008270
SMED3_DN9425_c0_g2	GO:0006357,GO:0005634,GO:0043565,GO:0000981,GO:0046872
SMED3_DN9426_c0_g1	GO:0007110,GO:0048137,GO:0050777,GO:0035262,GO:0007283,GO:0040003,GO:0031507,GO:0007430,GO:1905832,GO:0007084,GO:0030838,GO:0006998,GO:0007097,GO:1900182,GO:0048546,GO:2000433,GO:0001745,GO:0008285,GO:0007417,GO:0090435,GO:0051664,GO:0007010,GO:0007112,GO:0005882,GO:0005737,GO:0003682,GO:0005200,GO:0005102
SMED3_DN9445_c0_g1	GO:0060271,GO:0060378,GO:0030317,GO:0005634,GO:0036126,GO:0015630,GO:0031410,GO:0005737,GO:0002080,GO:0002081,GO:0070062,GO:0005515
SMED3_DN9457_c0_g2	GO:0006665,GO:0007193,GO:0019216,GO:0005615,GO:0005737,GO:0005576,GO:0005764,GO:1905573,GO:0097110,GO:0030882,GO:0002020,GO:0005543,GO:1905577,GO:0042803,GO:0001664,GO:1905575,GO:1905574,GO:1905576
SMED3_DN9462_c0_g1	GO:0007049,GO:0034613,GO:0051301,GO:0000281,GO:0005634,GO:0032151,GO:0005829,GO:0031097,GO:0015630,GO:0032153,GO:0120104,GO:0036391,GO:0005515,GO:0060090,GO:0005525,GO:0003924
SMED3_DN9480_c0_g1	GO:0035082,GO:0007286,GO:0051321,GO:0005634,GO:0005829,GO:0000794,GO:0001520,GO:0036126,GO:0005737,GO:0072687,GO:0005515
SMED3_DN948_c0_g1	GO:0007155,GO:0006508,GO:1902476,GO:0009925,GO:0005576,GO:0005829,GO:0005654,GO:0030054,GO:0031965,GO:0005887,GO:0005886,GO:0005229,GO:0004222,GO:0015276,GO:0046872
SMED3_DN9491_c0_g1	GO:0007283,GO:0030154,GO:0005856,GO:0005737,GO:0005515
